year,state,state_po,state_fips,state_cen,state_ic,candidate,party,writein,candidatevotes,totalvotes
2000,Vermont,VT,50,13,6,"Harris, James",socialist workers,FALSE,70,294308
2000,Virginia,VA,51,54,40,"Bush, George W.",republican,FALSE,1437490,2739447
2000,Virginia,VA,51,54,40,"Gore, Al",democrat,FALSE,1217290,2739447
2000,Virginia,VA,51,54,40,"Nader, Ralph",green,FALSE,59398,2739447
2000,Virginia,VA,51,54,40,"Browne, Harry",libertarian,FALSE,15198,2739447
2000,Virginia,VA,51,54,40,"Buchanan, Patrick """"Pat""""",reform party,FALSE,5455,2739447
2000,Virginia,VA,51,54,40,,,TRUE,2807,2739447
2000,Virginia,VA,51,54,40,"Phillips, Howard",conservative,FALSE,1809,2739447
2000,Washington,WA,53,91,73,"Gore, Al",democrat,FALSE,1247652,2487433
2000,Washington,WA,53,91,73,"Bush, George W.",republican,FALSE,1108864,2487433
2000,Washington,WA,53,91,73,"Nader, Ralph",green,FALSE,103002,2487433
2000,Washington,WA,53,91,73,"Browne, Harry",libertarian,FALSE,13135,2487433
2000,Washington,WA,53,91,73,"Buchanan, Patrick """"Pat""""",freedom,FALSE,7171,2487433
2000,Washington,WA,53,91,73,"Hagelin, John",natural law,FALSE,2927,2487433
2000,Washington,WA,53,91,73,"Phillips, Howard",constitution party,FALSE,1989,2487433
2000,Washington,WA,53,91,73,"Moorehead, Monica",workers world,FALSE,1729,2487433
2000,Washington,WA,53,91,73,"McReynolds, David",socialist,FALSE,660,2487433
2000,Washington,WA,53,91,73,"Harris, James",socialist workers,FALSE,304,2487433
2000,West Virginia,WV,54,55,56,"Bush, George W.",republican,FALSE,336475,648124
2000,West Virginia,WV,54,55,56,"Gore, Al",democrat,FALSE,295497,648124
2000,West Virginia,WV,54,55,56,"Nader, Ralph",green,FALSE,10680,648124
2000,West Virginia,WV,54,55,56,"Buchanan, Patrick """"Pat""""",reform party,FALSE,3169,648124
2000,West Virginia,WV,54,55,56,"Browne, Harry",libertarian,FALSE,1912,648124
2000,West Virginia,WV,54,55,56,"Hagelin, John",natural law,FALSE,367,648124
2000,West Virginia,WV,54,55,56,,,TRUE,24,648124
2000,Wisconsin,WI,55,35,25,"Gore, Al",democrat,FALSE,1242987,2598607
2000,Wisconsin,WI,55,35,25,"Bush, George W.",republican,FALSE,1237279,2598607
2000,Wisconsin,WI,55,35,25,"Nader, Ralph",green,FALSE,94070,2598607
2000,Wisconsin,WI,55,35,25,,independent,FALSE,13693,2598607
2000,Wisconsin,WI,55,35,25,"Browne, Harry",libertarian,FALSE,6640,2598607
2000,Wisconsin,WI,55,35,25,,constitution party,FALSE,2042,2598607
2000,Wisconsin,WI,55,35,25,Scattering,,FALSE,1896,2598607
2000,Wyoming,WY,56,83,68,"Bush, George W.",republican,FALSE,147947,213726
2000,Wyoming,WY,56,83,68,"Gore, Al",democrat,FALSE,60481,213726
2000,Wyoming,WY,56,83,68,"Buchanan, Patrick """"Pat""""",reform party,FALSE,2724,213726
2000,Wyoming,WY,56,83,68,"Browne, Harry",libertarian,FALSE,1443,213726
2000,Wyoming,WY,56,83,68,"Phillips, Howard",independent,FALSE,720,213726
2000,Wyoming,WY,56,83,68,"Hagelin, John",natural law,FALSE,411,213726
2004,Alabama,AL,1,63,41,"Bush, George W.",republican,FALSE,1176394,1883415
2004,Alabama,AL,1,63,41,"Kerry, John",democrat,FALSE,693933,1883415
2004,Alabama,AL,1,63,41,Other,independent,FALSE,12190,1883415
2004,Alabama,AL,1,63,41,Other,,TRUE,898,1883415
2004,Alaska,AK,2,94,81,"Bush, George W.",republican,FALSE,190889,312598
2004,Alaska,AK,2,94,81,"Kerry, John",democrat,FALSE,111025,312598
2004,Alaska,AK,2,94,81,"Nader, Ralph",populist,FALSE,5069,312598
2004,Alaska,AK,2,94,81,"Peroutka, Michael",alaskan independence party,FALSE,2092,312598
2004,Alaska,AK,2,94,81,"Badnarik, Michael",libertarian,FALSE,1675,312598
2004,Alaska,AK,2,94,81,"Cobb, David",green,FALSE,1058,312598
2004,Alaska,AK,2,94,81,Other,,TRUE,790,312598
2004,Arizona,AZ,4,86,61,"Bush, George W.",republican,FALSE,1104294,2012585
2004,Arizona,AZ,4,86,61,"Kerry, John",democrat,FALSE,893524,2012585
2004,Arizona,AZ,4,86,61,"Badnarik, Michael",libertarian,FALSE,11856,2012585
2004,Arizona,AZ,4,86,61,Other,,TRUE,2911,2012585
2004,Arkansas,AR,5,71,42,"Bush, George W.",republican,FALSE,572898,1054945
2004,Arkansas,AR,5,71,42,"Kerry, John",democrat,FALSE,469953,1054945
2004,Arkansas,AR,5,71,42,"Nader, Ralph",populist,FALSE,6171,1054945
2004,Arkansas,AR,5,71,42,"Badnarik, Michael",libertarian,FALSE,2352,1054945
2004,Arkansas,AR,5,71,42,"Peroutka, Michael",constitution party,FALSE,2083,1054945
2004,Arkansas,AR,5,71,42,"Cobb, David",green,FALSE,1488,1054945
2004,California,CA,6,93,71,"Kerry, John",democrat,FALSE,6745485,12421353
2004,California,CA,6,93,71,"Bush, George W.",republican,FALSE,5509826,12421353
2004,California,CA,6,93,71,"Badnarik, Michael",libertarian,FALSE,50165,12421353
2004,California,CA,6,93,71,"Cobb, David",green,FALSE,40771,12421353
2004,California,CA,6,93,71,"Peltier, Leonard",peace & freedom,FALSE,27607,12421353
2004,California,CA,6,93,71,"Peroutka, Michael",american independent party,FALSE,26645,12421353
2004,California,CA,6,93,71,Other,,TRUE,20854,12421353
2004,Colorado,CO,8,84,62,"Bush, George W.",republican,FALSE,1101255,2129630
2004,Colorado,CO,8,84,62,"Kerry, John",democrat,FALSE,1001732,2129630
2004,Colorado,CO,8,84,62,"Nader, Ralph",reform party,FALSE,12718,2129630
2004,Colorado,CO,8,84,62,"Badnarik, Michael",libertarian,FALSE,7664,2129630
2004,Colorado,CO,8,84,62,"Peroutka, Michael",american constitution party,FALSE,2562,2129630
2004,Colorado,CO,8,84,62,"Cobb, David",green,FALSE,1591,2129630
2004,Colorado,CO,8,84,62,"Andress, Stanford",unaffiliated,FALSE,804,2129630
2004,Colorado,CO,8,84,62,"Amondson, Gene",concerns of people,FALSE,378,2129630
2004,Colorado,CO,8,84,62,"Van Auken, Bill",socialist equality party,FALSE,329,2129630
2004,Colorado,CO,8,84,62,"Calero, Roger",socialist workers,FALSE,241,2129630
2004,Colorado,CO,8,84,62,"Brown, Walt",socialist,FALSE,216,2129630
2004,Colorado,CO,8,84,62,"Dodge, Earl",prohibition,FALSE,140,2129630
2004,Connecticut,CT,9,16,1,"Kerry, John",democrat,FALSE,857488,1578769
2004,Connecticut,CT,9,16,1,"Bush, George W.",republican,FALSE,693826,1578769
2004,Connecticut,CT,9,16,1,"Nader, Ralph",petitioning candidate,FALSE,12969,1578769
2004,Connecticut,CT,9,16,1,"Cobb, David",green,FALSE,9564,1578769
2004,Connecticut,CT,9,16,1,"Badnarik, Michael",libertarian,FALSE,3367,1578769
2004,Connecticut,CT,9,16,1,"Peroutka, Michael",concerned citizens,FALSE,1543,1578769
2004,Connecticut,CT,9,16,1,"Calero, Roger",socialist workers,TRUE,12,1578769
2004,Delaware,DE,10,51,11,"Kerry, John",democrat,FALSE,200152,375190
2004,Delaware,DE,10,51,11,"Bush, George W.",republican,FALSE,171660,375190
2004,Delaware,DE,10,51,11,"Nader, Ralph",independent,FALSE,2153,375190
2004,Delaware,DE,10,51,11,"Badnarik, Michael",libertarian,FALSE,586,375190
2004,Delaware,DE,10,51,11,"Peroutka, Michael",constitution party,FALSE,289,375190
2004,Delaware,DE,10,51,11,"Cobb, David",green,FALSE,250,375190
2004,Delaware,DE,10,51,11,"Brown, Walt",natural law,FALSE,100,375190
2004,District of Columbia,DC,11,53,55,"Kerry, John",democrat,FALSE,202970,227586
2004,District of Columbia,DC,11,53,55,"Bush, George W.",republican,FALSE,21256,227586
2004,District of Columbia,DC,11,53,55,"Nader, Ralph",independent,FALSE,1485,227586
2004,District of Columbia,DC,11,53,55,"Cobb, David",d.c. statehood green,FALSE,737,227586
2004,District of Columbia,DC,11,53,55,Others,,TRUE,506,227586
2004,District of Columbia,DC,11,53,55,"Badnarik, Michael",libertarian,FALSE,502,227586
2004,District of Columbia,DC,11,53,55,"Calero, Roger",socialist workers,FALSE,130,227586
2004,Florida,FL,12,59,43,"Bush, George W.",republican,FALSE,3964522,7609810
2004,Florida,FL,12,59,43,"Kerry, John",democrat,FALSE,3583544,7609810
2004,Florida,FL,12,59,43,"Nader, Ralph",reform party,FALSE,32971,7609810
2004,Florida,FL,12,59,43,"Badnarik, Michael",libertarian,FALSE,11996,7609810
2004,Florida,FL,12,59,43,"Peroutka, Michael",constitution party of florida,FALSE,6626,7609810
2004,Florida,FL,12,59,43,"Cobb, David",green,FALSE,3917,7609810
2004,Florida,FL,12,59,43,"Brown, Walt",socialist party of florida,FALSE,3502,7609810
2004,Florida,FL,12,59,43,"Calero, Roger",socialist workers,FALSE,2732,7609810
2004,Georgia,GA,13,58,44,"Bush, George W.",republican,FALSE,1914254,3301875
2004,Georgia,GA,13,58,44,"Kerry, John",democrat,FALSE,1366149,3301875
2004,Georgia,GA,13,58,44,"Badnarik, Michael",libertarian,FALSE,18387,3301875
2004,Georgia,GA,13,58,44,Other,,TRUE,3085,3301875
2004,Hawaii,HI,15,95,82,"Kerry, John",democrat,FALSE,231708,429013
2004,Hawaii,HI,15,95,82,"Bush, George W.",republican,FALSE,194191,429013
2004,Hawaii,HI,15,95,82,"Cobb, David",green,FALSE,1737,429013
2004,Hawaii,HI,15,95,82,"Badnarik, Michael",libertarian,FALSE,1377,429013
2004,Idaho,ID,16,82,63,"Bush, George W.",republican,FALSE,409235,598376
2004,Idaho,ID,16,82,63,"Kerry, John",democrat,FALSE,181098,598376
2004,Idaho,ID,16,82,63,"Badnarik, Michael",libertarian,FALSE,3844,598376
2004,Idaho,ID,16,82,63,"Peroutka, Michael",constitution party,FALSE,3084,598376
2004,Idaho,ID,16,82,63,"Nader, Ralph",independent,FALSE,1115,598376
2004,Illinois,IL,17,33,21,"Kerry, John",democrat,FALSE,2891550,5274322
2004,Illinois,IL,17,33,21,"Bush, George W.",republican,FALSE,2345946,5274322
2004,Illinois,IL,17,33,21,"Badnarik, Michael",libertarian,FALSE,32442,5274322
2004,Illinois,IL,17,33,21,Other,,TRUE,4384,5274322
2004,Indiana,IN,18,32,22,"Bush, George W.",republican,FALSE,1479438,2468002
2004,Indiana,IN,18,32,22,"Kerry, John",democrat,FALSE,969011,2468002
2004,Indiana,IN,18,32,22,"Badnarik, Michael",libertarian,FALSE,18058,2468002
2004,Indiana,IN,18,32,22,Other,,TRUE,1495,2468002
2004,Iowa,IA,19,42,31,"Bush, George W.",republican,FALSE,751957,1506908
2004,Iowa,IA,19,42,31,"Kerry, John",democrat,FALSE,741898,1506908
2004,Iowa,IA,19,42,31,Other,,FALSE,6149,1506908
2004,Iowa,IA,19,42,31,"Badnarik, Michael",libertarian,FALSE,2992,1506908
2004,Iowa,IA,19,42,31,"Peroutka, Michael",constitution party,FALSE,1304,1506908
2004,Iowa,IA,19,42,31,"Cobb, David",green,FALSE,1141,1506908
2004,Iowa,IA,19,42,31,Other,,TRUE,1094,1506908
2004,Iowa,IA,19,42,31,"Calero, Roger",socialist workers,FALSE,373,1506908
2004,Kansas,KS,20,47,32,"Bush, George W.",republican,FALSE,736456,1187756
2004,Kansas,KS,20,47,32,"Kerry, John",democrat,FALSE,434993,1187756
2004,Kansas,KS,20,47,32,"Nader, Ralph",reform party,FALSE,9348,1187756
2004,Kansas,KS,20,47,32,"Badnarik, Michael",libertarian,FALSE,4013,1187756
2004,Kansas,KS,20,47,32,"Peroutka, Michael",independent,FALSE,2899,1187756
2004,Kansas,KS,20,47,32,Other,,TRUE,47,1187756
2004,Kentucky,KY,21,61,51,"Bush, George W.",republican,FALSE,1069439,1795882
2004,Kentucky,KY,21,61,51,"Kerry, John",democrat,FALSE,712733,1795882
2004,Kentucky,KY,21,61,51,"Nader, Ralph",independent,FALSE,8856,1795882
2004,Kentucky,KY,21,61,51,"Badnarik, Michael",libertarian,FALSE,2619,1795882
2004,Kentucky,KY,21,61,51,"Peroutka, Michael",constitution party,FALSE,2213,1795882
2004,Kentucky,KY,21,61,51,Other,,TRUE,22,1795882
2004,Louisiana,LA,22,72,45,"Bush, George W.",republican,FALSE,1102169,1943106
2004,Louisiana,LA,22,72,45,"Kerry, John",democrat,FALSE,820299,1943106
2004,Louisiana,LA,22,72,45,"Nader, Ralph",independent,FALSE,7032,1943106
2004,Louisiana,LA,22,72,45,"Peroutka, Michael",constitution party,FALSE,5203,1943106
2004,Louisiana,LA,22,72,45,"Badnarik, Michael",libertarian,FALSE,2781,1943106
2004,Louisiana,LA,22,72,45,"Brown, Walt",protecting working families,FALSE,1795,1943106
2004,Louisiana,LA,22,72,45,"Amondson, Gene",prohibition,FALSE,1566,1943106
2004,Louisiana,LA,22,72,45,"Cobb, David",green,FALSE,1276,1943106
2004,Louisiana,LA,22,72,45,"Calero, Roger",socialist,FALSE,985,1943106
2004,Maine,ME,23,11,2,"Kerry, John",democrat,FALSE,396842,740752
2004,Maine,ME,23,11,2,"Bush, George W.",republican,FALSE,330201,740752
2004,Maine,ME,23,11,2,"The Better Life,",independent,FALSE,8069,740752
2004,Maine,ME,23,11,2,"Cobb, David",green,FALSE,2936,740752
2004,Maine,ME,23,11,2,"Badnarik, Michael",libertarian,FALSE,1965,740752
2004,Maine,ME,23,11,2,"Peroutka, Michael",constitution party,FALSE,735,740752
2004,Maine,ME,23,11,2,Blank Vote/Scattering,,FALSE,4,740752
2004,Maryland,MD,24,52,52,"Kerry, John",democrat,FALSE,1334493,2384238
2004,Maryland,MD,24,52,52,"Bush, George W.",republican,FALSE,1024703,2384238
2004,Maryland,MD,24,52,52,"Nader, Ralph",populist,FALSE,11854,2384238
2004,Maryland,MD,24,52,52,"Badnarik, Michael",libertarian,FALSE,6094,2384238
2004,Maryland,MD,24,52,52,"Cobb, David",green,FALSE,3632,2384238
2004,Maryland,MD,24,52,52,"Peroutka, Michael",constitution party,FALSE,3421,2384238
2004,Maryland,MD,24,52,52,Other,unaffiliated,TRUE,34,2384238
2004,Maryland,MD,24,52,52,Other,democrat,TRUE,7,2384238
2004,Massachusetts,MA,25,14,3,"Kerry, John",democrat,FALSE,1803800,2927455
2004,Massachusetts,MA,25,14,3,"Bush, George W.",republican,FALSE,1071109,2927455
2004,Massachusetts,MA,25,14,3,Blank Vote/Scattering,,FALSE,15067,2927455
2004,Massachusetts,MA,25,14,3,"Badnarik, Michael",libertarian,FALSE,15022,2927455
2004,Massachusetts,MA,25,14,3,"Cobb, David",green-rainbow,FALSE,10623,2927455
2004,Massachusetts,MA,25,14,3,Other,,FALSE,7028,2927455
2004,Massachusetts,MA,25,14,3,"Nader, Ralph",independent,TRUE,4806,2927455
2004,Michigan,MI,26,34,23,"Kerry, John",democrat,FALSE,2479183,4839252
2004,Michigan,MI,26,34,23,"Bush, George W.",republican,FALSE,2313746,4839252
2004,Michigan,MI,26,34,23,"Nader, Ralph",no party affiliation,FALSE,24035,4839252
2004,Michigan,MI,26,34,23,"Badnarik, Michael",libertarian,FALSE,10552,4839252
2004,Michigan,MI,26,34,23,"Cobb, David",green,FALSE,5325,4839252
2004,Michigan,MI,26,34,23,"Peroutka, Michael",u.s. taxpayers party,FALSE,4980,4839252
2004,Michigan,MI,26,34,23,"Brown, Walt",natural law,FALSE,1431,4839252
2004,Minnesota,MN,27,41,33,"Kerry, John",democratic-farmer-labor,FALSE,1445014,2828387
2004,Minnesota,MN,27,41,33,"Bush, George W.",republican,FALSE,1346695,2828387
2004,Minnesota,MN,27,41,33,"Nader, Ralph",better life,FALSE,18683,2828387
2004,Minnesota,MN,27,41,33,"Badnarik, Michael",libertarian,FALSE,4639,2828387
2004,Minnesota,MN,27,41,33,"Cobb, David",green,FALSE,4408,2828387
2004,Minnesota,MN,27,41,33,"Peroutka, Michael",constitution party,FALSE,3074,2828387
2004,Minnesota,MN,27,41,33,Other,,TRUE,2532,2828387
2004,Minnesota,MN,27,41,33,"Harens, Thomas",christian freedom party,FALSE,2387,2828387
2004,Minnesota,MN,27,41,33,"Van Auken, Bill",socialist equality party,FALSE,539,2828387
2004,Minnesota,MN,27,41,33,"Calero, Roger",socialist workers,FALSE,416,2828387
2004,Mississippi,MS,28,64,46,"Bush, George W.",republican,FALSE,672660,1139824
2004,Mississippi,MS,28,64,46,"Kerry, John",democrat,FALSE,457766,1139824
2004,Mississippi,MS,28,64,46,"Nader, Ralph",reform party,FALSE,3175,1139824
2004,Mississippi,MS,28,64,46,"Badnarik, Michael",libertarian,FALSE,1793,1139824
2004,Mississippi,MS,28,64,46,"Peroutka, Michael",constitution party,FALSE,1758,1139824
2004,Mississippi,MS,28,64,46,"Calero, Roger",independent,FALSE,1599,1139824
2004,Mississippi,MS,28,64,46,"Cobb, David",green,FALSE,1073,1139824
2004,Missouri,MO,29,43,34,"Bush, George W.",republican,FALSE,1455713,2731364
2004,Missouri,MO,29,43,34,"Kerry, John",democrat,FALSE,1259171,2731364
2004,Missouri,MO,29,43,34,"Badnarik, Michael",libertarian,FALSE,9831,2731364
2004,Missouri,MO,29,43,34,"Peroutka, Michael",constitution party,FALSE,5355,2731364
2004,Missouri,MO,29,43,34,"Nader, Ralph",independent,TRUE,1294,2731364
2004,Montana,MT,30,81,64,"Bush, George W.",republican,FALSE,266063,450434
2004,Montana,MT,30,81,64,"Kerry, John",democrat,FALSE,173710,450434
2004,Montana,MT,30,81,64,"Nader, Ralph",independent,FALSE,6168,450434
2004,Montana,MT,30,81,64,"Peroutka, Michael",constitution party,FALSE,1764,450434
2004,Montana,MT,30,81,64,"Badnarik, Michael",libertarian,FALSE,1733,450434
2004,Montana,MT,30,81,64,"Cobb, David",green,FALSE,996,450434
2004,Nebraska,NE,31,46,35,"Bush, George W.",republican,FALSE,512814,778186
2004,Nebraska,NE,31,46,35,"Kerry, John",democrat,FALSE,254328,778186
2004,Nebraska,NE,31,46,35,"Nader, Ralph",reform party,FALSE,5780,778186
2004,Nebraska,NE,31,46,35,"Badnarik, Michael",libertarian,FALSE,2041,778186
2004,Nebraska,NE,31,46,35,Other,nebraska party,FALSE,1314,778186
2004,Nebraska,NE,31,46,35,"Cobb, David",green,FALSE,978,778186
2004,Nebraska,NE,31,46,35,Other,,TRUE,931,778186
2004,Nevada,NV,32,88,65,"Bush, George W.",republican,FALSE,418690,829587
2004,Nevada,NV,32,88,65,"Kerry, John",democrat,FALSE,397190,829587
2004,Nevada,NV,32,88,65,"Nader, Ralph",independent,FALSE,4838,829587
2004,Nevada,NV,32,88,65,Other,,FALSE,3688,829587
2004,Nevada,NV,32,88,65,"Badnarik, Michael",libertarian,FALSE,3176,829587
2004,Nevada,NV,32,88,65,"Peroutka, Michael",independent american,FALSE,1152,829587
2004,Nevada,NV,32,88,65,"Cobb, David",green,FALSE,853,829587
2004,New Hampshire,NH,33,12,4,"Kerry, John",democrat,FALSE,340511,678287
2004,New Hampshire,NH,33,12,4,"Bush, George W.",republican,FALSE,331237,678287
2004,New Hampshire,NH,33,12,4,"Nader, Ralph",independent,FALSE,4479,678287
2004,New Hampshire,NH,33,12,4,Other,,FALSE,1095,678287
2004,New Hampshire,NH,33,12,4,Other,,TRUE,965,678287
2004,New Jersey,NJ,34,22,12,"Kerry, John",democrat,FALSE,1911430,3611691
2004,New Jersey,NJ,34,22,12,"Bush, George W.",republican,FALSE,1670003,3611691
2004,New Jersey,NJ,34,22,12,Other,independent,FALSE,30258,3611691
2004,New Mexico,NM,35,85,66,"Bush, George W.",republican,FALSE,376930,756304
2004,New Mexico,NM,35,85,66,"Kerry, John",democrat,FALSE,370942,756304
2004,New Mexico,NM,35,85,66,"Nader, Ralph",independent,FALSE,4053,756304
2004,New Mexico,NM,35,85,66,"Badnarik, Michael",libertarian,FALSE,2382,756304
2004,New Mexico,NM,35,85,66,"Cobb, David",green,FALSE,1226,756304
2004,New Mexico,NM,35,85,66,"Peroutka, Michael",constitution party,FALSE,771,756304
2004,New York,NY,36,21,13,"Kerry, John",democrat,FALSE,4180755,7448266
2004,New York,NY,36,21,13,"Bush, George W.",republican,FALSE,2806993,7448266
2004,New York,NY,36,21,13,"Bush, George W.",conservative,FALSE,155574,7448266
2004,New York,NY,36,21,13,"Kerry, John",working families,FALSE,133525,7448266
2004,New York,NY,36,21,13,"Nader, Ralph",independence,FALSE,84247,7448266
2004,New York,NY,36,21,13,Blank Vote/Scattering,,FALSE,57230,7448266
2004,New York,NY,36,21,13,"Nader, Ralph",peace and justice,FALSE,15626,7448266
2004,New York,NY,36,21,13,"Badnarik, Michael",libertarian,FALSE,11607,7448266
2004,New York,NY,36,21,13,"Calero, Roger",socialist workers,FALSE,2405,7448266
2004,New York,NY,36,21,13,Other,,TRUE,304,7448266
2004,North Carolina,NC,37,56,47,"Bush, George W.",republican,FALSE,1961166,3501007
2004,North Carolina,NC,37,56,47,"Kerry, John",democrat,FALSE,1525849,3501007
2004,North Carolina,NC,37,56,47,"Badnarik, Michael",libertarian,FALSE,11731,3501007
2004,North Carolina,NC,37,56,47,Other,unaffiliated,TRUE,2261,3501007
2004,North Dakota,ND,38,44,36,"Bush, George W.",republican,FALSE,196651,312833
2004,North Dakota,ND,38,44,36,"Kerry, John",democrat,FALSE,111052,312833
2004,North Dakota,ND,38,44,36,"Nader, Ralph",independent,FALSE,3756,312833
2004,North Dakota,ND,38,44,36,"Badnarik, Michael",libertarian,FALSE,851,312833
2004,North Dakota,ND,38,44,36,"Peroutka, Michael",constitution party,FALSE,514,312833
2004,North Dakota,ND,38,44,36,Other,,TRUE,9,312833
2004,Ohio,OH,39,31,24,"Bush, George W.",republican,FALSE,2859764,5627903
2004,Ohio,OH,39,31,24,"Kerry, John",democrat,FALSE,2741165,5627903
2004,Ohio,OH,39,31,24,Other,,FALSE,26616,5627903
2004,Ohio,OH,39,31,24,Other,,TRUE,358,5627903
2004,Oklahoma,OK,40,73,53,"Bush, George W.",republican,FALSE,959792,1463758
2004,Oklahoma,OK,40,73,53,"Kerry, John",democrat,FALSE,503966,1463758
2004,Oregon,OR,41,92,72,"Kerry, John",democrat,FALSE,943163,1836782
2004,Oregon,OR,41,92,72,"Bush, George W.",republican,FALSE,866831,1836782
2004,Oregon,OR,41,92,72,Other,,FALSE,8956,1836782
2004,Oregon,OR,41,92,72,"Badnarik, Michael",libertarian,FALSE,7260,1836782
2004,Oregon,OR,41,92,72,"Cobb, David",pacific green,FALSE,5315,1836782
2004,Oregon,OR,41,92,72,"Peroutka, Michael",constitution party,FALSE,5257,1836782
2004,Pennsylvania,PA,42,23,14,"Kerry, John",democrat,FALSE,2938095,5769590
2004,Pennsylvania,PA,42,23,14,"Bush, George W.",republican,FALSE,2793847,5769590
2004,Pennsylvania,PA,42,23,14,"Badnarik, Michael",libertarian,FALSE,21185,5769590
2004,Pennsylvania,PA,42,23,14,"Cobb, David",green,FALSE,6319,5769590
2004,Pennsylvania,PA,42,23,14,"Peroutka, Michael",constitution party,FALSE,6318,5769590
2004,Pennsylvania,PA,42,23,14,"Independent Party Candidate,",independent,TRUE,2656,5769590
2004,Pennsylvania,PA,42,23,14,Blank Vote/Scattering,,FALSE,1170,5769590
2004,Rhode Island,RI,44,15,5,"Kerry, John",democrat,FALSE,259760,437134
2004,Rhode Island,RI,44,15,5,"Bush, George W.",republican,FALSE,169046,437134
2004,Rhode Island,RI,44,15,5,"Nader, Ralph",reform party,FALSE,4651,437134
2004,Rhode Island,RI,44,15,5,"Cobb, David",green,FALSE,1333,437134
2004,Rhode Island,RI,44,15,5,"Badnarik, Michael",libertarian,FALSE,907,437134
2004,Rhode Island,RI,44,15,5,Nonpartisan,nonpartisan,FALSE,845,437134
2004,Rhode Island,RI,44,15,5,"Peroutka, Michael",constitution party,FALSE,339,437134
